# time,x(N),y(E),z(D),psi
3.405282573244360123e+00,1.175459361311669976e-01,-1.203873369671750071e+00,-5.528154260684280175e+00,-7.158636611671289618e-01
3.432212626784299836e+00,1.905894623185009906e-01,-1.202334364335690076e+00,-5.519263388291649974e+00,-7.099352746665480440e-01
3.459142680324229779e+00,2.641059655947439744e-01,-1.199819702090459961e+00,-5.508599101929050335e+00,-7.043388991919290465e-01
3.486072733864169937e+00,3.379337121289699986e-01,-1.196338792365500003e+00,-5.496170399058240008e+00,-6.990995900431260512e-01
3.513002787404110094e+00,4.119105137770059932e-01,-1.191902337332769957e+00,-5.481981556639570208e+00,-6.942357309520700293e-01
3.539932840944040038e+00,4.858739326567950156e-01,-1.186522265681430044e+00,-5.466032106904069821e+00,-6.897604959149209458e-01
3.566862894483980195e+00,5.596614523396890029e-01,-1.180211699771380074e+00,-5.448316828284109903e+00,-6.856837880163180188e-01
3.593792948023919909e+00,6.331115956977270143e-01,-1.172983810750229949e+00,-5.428825528847530002e+00,-6.822047928448540244e-01
3.620723001563849852e+00,7.060698424520710503e-01,-1.164844870237319974e+00,-5.407542589353590223e+00,-6.791885702317890239e-01
3.647653055103790010e+00,7.783867881406689726e-01,-1.155796234390189969e+00,-5.384448025426880058e+00,-6.764311061180550144e-01
3.674583108643719953e+00,8.499092511923740378e-01,-1.145845302500799967e+00,-5.359518074240999574e+00,-6.739891007513010290e-01
3.701513162183660111e+00,9.204815860664929961e-01,-1.135004222876049962e+00,-5.332724763731910400e+00,-6.719037920895469806e-01
3.728443215723599824e+00,9.899469403416090163e-01,-1.123288607826510077e+00,-5.304035690608849940e+00,-6.702062900445839855e-01
3.755373269263530212e+00,1.058151282323769982e+00,-1.110712892877000035e+00,-5.273413531224290018e+00,-6.695669806125410517e-01
3.782303322803469925e+00,1.124964677461790075e+00,-1.097262258100140109e+00,-5.240818613245229685e+00,-6.701830857551970277e-01
3.809233376343410082e+00,1.190296850906100046e+00,-1.082871700233029921e+00,-5.206211193849179963e+00,-6.715350599585380165e-01
3.836163429883340026e+00,1.254084325531739985e+00,-1.067442367983959972e+00,-5.169551228113300034e+00,-6.732604423482889677e-01
3.863093483423280183e+00,1.316281399875959934e+00,-1.050853892599159956e+00,-5.130796948290609727e+00,-6.751074179239190398e-01
3.890023536963219897e+00,1.376854457903960105e+00,-1.032972426276870026e+00,-5.089903782806669774e+00,-6.768989839363690475e-01
3.916953590503149840e+00,1.435778342676069963e+00,-1.013655871217240101e+00,-5.046823672151400153e+00,-6.785086808011140391e-01
3.943883644043089998e+00,1.489999992788010097e+00,-9.899999943442640005e-01,-5.009997735468759927e+00,-6.813503385419540370e-01
3.961084546989900090e+00,1.520101010102760108e+00,-9.707215770565880142e-01,-4.995129493607319837e+00,-6.839069205525709627e-01
3.978285449936710183e+00,1.546039724802519943e+00,-9.477248920005320043e-01,-4.988158354297760333e+00,-6.863295725211420173e-01
3.995486352883519832e+00,1.567565167600700082e+00,-9.209223725623479906e-01,-4.989202755889230012e+00,-6.885304653836810118e-01
4.012687255830329924e+00,1.584971234608510082e+00,-8.906608733359280272e-01,-4.997174864073169687e+00,-6.912610609877090084e-01
4.029888158777129803e+00,1.599336108121020006e+00,-8.578064528368719577e-01,-5.009563155323339956e+00,-6.962975914304450065e-01
4.047089061723940340e+00,1.611378133865370099e+00,-8.228772769627089589e-01,-5.024927479056620072e+00,-7.039133788786590129e-01
4.064289964670749988e+00,1.621953980382069949e+00,-7.865985025739089531e-01,-5.041250378833489698e+00,-7.117680573512600306e-01
4.081490867617559637e+00,1.631804366863929934e+00,-7.496311634591580342e-01,-5.056677247648310392e+00,-7.182761347000190533e-01
4.098691770564370174e+00,1.640944351967180026e+00,-7.119976339839030333e-01,-5.071220962810690125e+00,-7.236661435212830007e-01
4.115892673511179822e+00,1.649385884196109986e+00,-6.737244054178529451e-01,-5.084893601026280407e+00,-7.278234191830540434e-01
4.133093576457990359e+00,1.657142674986320063e+00,-6.348364152671810423e-01,-5.097706538726630043e+00,-7.309657649860390460e-01
4.150294479404800008e+00,1.664231061455760052e+00,-5.953557630524499711e-01,-5.109670971202859846e+00,-7.334547849936460251e-01
4.167495382351609656e+00,1.670667242834350086e+00,-5.553049048278809741e-01,-5.120797779969969987e+00,-7.353335008402509532e-01
4.184696285298410423e+00,1.676468191476000014e+00,-5.147056647944070473e-01,-5.131097504179449764e+00,-7.368654678072740216e-01
4.201897188245220072e+00,1.681649519586370101e+00,-4.735815901960490071e-01,-5.140580346326009575e+00,-7.382463250315579595e-01
4.219098091192029720e+00,1.686223297888129968e+00,-4.319604408680329799e-01,-5.149255984752789672e+00,-7.394615026547359804e-01
4.236298994138840257e+00,1.690198789694620007e+00,-3.898734058051970264e-01,-5.157133471310779704e+00,-7.405012904215699798e-01
4.253499897085649906e+00,1.693534650797589913e+00,-3.473229334174889882e-01,-5.164393260008269593e+00,-7.413524062475029819e-01
4.270700800032460442e+00,1.696234508613819969e+00,-3.043482061478339773e-01,-5.171043292866180252e+00,-7.419864359722320168e-01
4.287901702979270091e+00,1.698347617294980072e+00,-2.610210955564339907e-01,-5.176917907444350320e+00,-7.424033115250869841e-01
4.305102605926079740e+00,1.699875015336020034e+00,-2.173833341714229983e-01,-5.182022794010429756e+00,-7.426094348513310184e-01
4.322303508872890276e+00,1.700817885030190046e+00,-1.734768008735169953e-01,-5.186362861416619729e+00,-7.426103378116389875e-01
4.339504411819699925e+00,1.701177562571299928e+00,-1.293434973142560118e-01,-5.189942229009010255e+00,-7.424110830961420104e-01
4.356705314766509574e+00,1.700955538781800058e+00,-8.502553203575449747e-02,-5.192764223646410215e+00,-7.420159492374700516e-01
4.373906217713310340e+00,1.700153458892970093e+00,-4.056510503513170024e-02,-5.194831377863759592e+00,-7.414285609865529647e-01
