# time,x(N),y(E),z(D),psi
8.390860523548349548e+00,-1.788357737210430065e-01,2.983263381125819791e+00,-2.491680541172299979e+00,2.525400900510760271e-01
8.442869765458580034e+00,-2.881718703314329888e-01,2.991848101414470218e+00,-2.522908045375329866e+00,2.523228098982550072e-01
8.494879007368810520e+00,-3.967294303025030167e-01,2.997448487284000151e+00,-2.554151893957870012e+00,2.520574734203039902e-01
8.546888249279039229e+00,-5.044935107244610251e-01,2.999999889005230180e+00,-2.585300336218490092e+00,2.517473047775879991e-01
8.598897491189269715e+00,-6.114466500175259611e-01,2.999425619497470219e+00,-2.616242085874819878e+00,2.513957802697049937e-01
8.650906733099500201e+00,-7.175687351791719681e-01,2.995636624405249915e+00,-2.646869412489500029e+00,2.510066781645379774e-01
8.702915975009730687e+00,-8.228374474540750549e-01,2.988533232126350025e+00,-2.677075826681230009e+00,2.505840750127579786e-01
8.754925216919959396e+00,-9.272289571633930416e-01,2.978007962233729877e+00,-2.706753642465780096e+00,2.501324549224560045e-01
8.806934458830189882e+00,-1.030718548459949924e+00,2.963948366241500043e+00,-2.735794339406719899e+00,2.496572082610480081e-01
8.858943700740420368e+00,-1.133281130623760014e+00,2.946239941758829861e+00,-2.764088962706300112e+00,2.491657766811190000e-01
8.910952942650650854e+00,-1.234891412284039980e+00,2.924769068416479989e+00,-2.791528561293370014e+00,2.486713751488960067e-01
8.962962184560870682e+00,-1.335523128082400035e+00,2.899426067340010071e+00,-2.818004670721309779e+00,2.482032022747150124e-01
9.014971426471099392e+00,-1.435146197560849934e+00,2.870108554721909844e+00,-2.843409923859390176e+00,2.478010775588899983e-01
9.066980668381329878e+00,-1.533718875970170092e+00,2.836725898337720153e+00,-2.867636736972179801e+00,2.477342439546270092e-01
9.118989910291560363e+00,-1.631150359934600003e+00,2.799214202833880005e+00,-2.890555275581339956e+00,2.486880655368459980e-01
9.170999152201790849e+00,-1.727215896882980051e+00,2.757564793720930219e+00,-2.911977806074419917e+00,2.512391750794329970e-01
9.223008394112019559e+00,-1.821484741384080008e+00,2.711839418384009992e+00,-2.931667802928970001e+00,2.554166969244350271e-01
9.275017636022250045e+00,-1.913319081432429902e+00,2.662159461649950210e+00,-2.949382902965520081e+00,2.609603598579869899e-01
9.327026877932480531e+00,-2.001913581487090088e+00,2.608686436844720014e+00,-2.964907879774949961e+00,2.675303217908630016e-01
9.379036119842709240e+00,-2.086340130962379913e+00,2.551602972017959825e+00,-2.978084188564730006e+00,2.746532651844810213e-01
9.431045361752939726e+00,-2.165606845372289868e+00,2.491101230626640017e+00,-2.988791957235560126e+00,2.820322645657319938e-01
9.483054603663170212e+00,-2.238702217030160035e+00,2.427379525291229800e+00,-2.996923162213709801e+00,2.896272350058219924e-01
9.535063845573400698e+00,-2.304597621448770006e+00,2.360644996459650091e+00,-3.002389958774120071e+00,2.974460340024600025e-01
9.587073087483629408e+00,-2.362238291478130137e+00,2.291118269730449963e+00,-3.005146031465069978e+00,3.052668291386779753e-01
9.639082329393859894e+00,-2.410556693826590102e+00,2.219035159126109935e+00,-3.005203599040270124e+00,3.125638062984459897e-01
9.691091571304090380e+00,-2.448531643521360213e+00,2.144645088097310026e+00,-3.002622408974069845e+00,3.187702031538369729e-01
9.743100813214320866e+00,-2.475257202226090136e+00,2.068209048648260051e+00,-2.997504261317549989e+00,3.234211870905610020e-01
9.795110055124549575e+00,-2.489999982830379821e+00,1.990000061491179917e+00,-2.990000017947899824e+00,3.261990953691110140e-01
9.833997575260200463e+00,-2.492905742541160041e+00,1.930538539424059952e+00,-2.982893796692910104e+00,3.270488399916570144e-01
9.872885095395849575e+00,-2.488796332216899998e+00,1.870379991674619991e+00,-2.974477591422609812e+00,3.268960127876729960e-01
9.911772615531500463e+00,-2.477722876054380130e+00,1.809660068760629903e+00,-2.964682179442209797e+00,3.259175196344150094e-01
9.950660135667149575e+00,-2.459802737848200138e+00,1.748515389489599947e+00,-2.953462415011280040e+00,3.243163573254769783e-01
9.989547655802800463e+00,-2.435209286117309802e+00,1.687082859638159960e+00,-2.940797203210089972e+00,3.222954595821559964e-01
1.002843517593839984e+01,-2.404162568654510057e+00,1.625498732452580031e+00,-2.926688057915300067e+00,3.200420043139909909e-01
1.006732269607410046e+01,-2.366921150697039788e+00,1.563897417966310099e+00,-2.911156960721410059e+00,3.177187120065370074e-01
1.010621021620969984e+01,-2.323775095268719948e+00,1.502410026080919891e+00,-2.894243954515220096e+00,3.154597231695099868e-01
1.014509773634540046e+01,-2.275039959480039897e+00,1.441162620415509910e+00,-2.876004709344119892e+00,3.133694301884519806e-01
1.018398525648109931e+01,-2.221051654863530178e+00,1.380274158967959908e+00,-2.856508168427649874e+00,3.115232176167719857e-01
1.022287277661670046e+01,-2.162162028221790155e+00,1.319854104525959970e+00,-2.835834299121399837e+00,3.099694899878079890e-01
1.026176029675239931e+01,-2.098735042056429911e+00,1.259999709194290052e+00,-2.814071923967179867e+00,3.087326942408900043e-01
1.030064781688800046e+01,-2.031143464453430081e+00,1.200793027093580045e+00,-2.791316584441299931e+00,3.078173363854589950e-01
1.033953533702369931e+01,-1.959766021373340106e+00,1.142297812311640071e+00,-2.767668394839029933e+00,3.072133267243840060e-01
1.037842285715930046e+01,-1.884985036980660000e+00,1.084556659912059962e+00,-2.743229873172550182e+00,3.069034828355969857e-01
1.041731037729499931e+01,-1.807185360623740022e+00,1.027589225844659948e+00,-2.718100943710139994e+00,3.068698275379769802e-01
1.045619789743060046e+01,-1.726755237554360001e+00,9.713951302436290014e-01,-2.692371537572039841e+00,3.070985558755809919e-01
1.049508541756629931e+01,-1.644088547866090044e+00,9.159660204864109589e-01,-2.666120897059990114e+00,3.075909146386249793e-01
1.053397293770190046e+01,-1.559587361782619919e+00,8.613020927572649921e-01,-2.639424235640039917e+00,3.083680508499250239e-01
1.057286045783759931e+01,-1.473663528867400041e+00,8.074228970019059481e-01,-2.612356526468309958e+00,3.094602720518560002e-01
1.061174797797320046e+01,-1.386738569352530037e+00,7.543707792702609716e-01,-2.584992395446759961e+00,3.108954176044029794e-01
1.065063549810889931e+01,-1.299242326139339987e+00,7.022106359591789859e-01,-2.557405998334469910e+00,3.126927542197099896e-01
