# time,x(N),y(E),z(D),psi
5.524869363010109780e+00,2.269908204422430131e+00,-2.679289023735389907e+00,-3.242139473586890031e+00,6.856298403997160285e-02
5.581885597526640375e+00,2.380592759119469992e+00,-2.588647175060029948e+00,-3.113347250228160057e+00,7.525514670760000135e-02
5.638901832043160312e+00,2.489999975116860220e+00,-2.489999975113819985e+00,-2.989999970509059857e+00,9.338882614136340132e-02
5.683581273338029760e+00,2.573922768552720175e+00,-2.406359893550159779e+00,-2.903493020826779958e+00,1.143915414488920063e-01
5.728260714632909867e+00,2.655490865037779979e+00,-2.318533916836929887e+00,-2.823403831101090056e+00,1.347551718295630085e-01
5.772940155927780204e+00,2.734099771812910085e+00,-2.227337313517019801e+00,-2.748833938433190127e+00,1.541870051826789989e-01
5.817619597222649652e+00,2.809303824108519976e+00,-2.133400501000060068e+00,-2.679029009763489899e+00,1.725228302355620025e-01
5.862299038517529759e+00,2.880777974636679950e+00,-2.037251932934129872e+00,-2.613361793324600058e+00,1.896921694901100020e-01
5.906978479812400096e+00,2.948298772051960004e+00,-1.939322520392100069e+00,-2.551329433685340042e+00,2.058371467434620128e-01
5.951657921107270433e+00,3.011714345480509980e+00,-1.839987346489009967e+00,-2.492526411026629862e+00,2.210820028934039894e-01
5.996337362402149651e+00,3.070929222339009890e+00,-1.739561137369050048e+00,-2.436635781705209780e+00,2.355575149634369925e-01
6.041016803697019988e+00,3.125885822763160071e+00,-1.638323415409350003e+00,-2.383408341385920171e+00,2.494413172144850088e-01
6.085696244991890325e+00,3.176553532891989828e+00,-1.536513349133620032e+00,-2.332654840226939807e+00,2.628702801399990241e-01
6.130375686286759773e+00,3.222917347278269951e+00,-1.434346446083450077e+00,-2.284229268619129893e+00,2.759739976373890014e-01
6.175055127581639880e+00,3.264971921421259804e+00,-1.332010848806020054e+00,-2.238023165675949944e+00,2.888438069170680134e-01
6.219734568876510217e+00,3.302715596511720086e+00,-1.229679350507949964e+00,-2.193954145671940026e+00,3.015556778253190018e-01
6.264414010171379665e+00,3.336156382472839965e+00,-1.127508993749859911e+00,-2.151963947166259938e+00,3.118608056110599991e-01
6.309093451466259772e+00,3.365387738991779898e+00,-1.025666011363359997e+00,-2.112022788384269933e+00,3.150414513201160172e-01
6.353772892761130109e+00,3.390712468859269801e+00,-9.243383540608419713e-01,-2.074140084456229882e+00,3.114918055900149918e-01
6.398452334055999557e+00,3.412583763089279909e+00,-8.237120445484820142e-01,-2.038333484992029820e+00,3.044157119866029992e-01
6.443131775350879664e+00,3.431446011018339792e+00,-7.239310812202439660e-01,-2.004603854448039790e+00,2.954296129506799873e-01
