# time,x(N),y(E),z(D),psi
7.731853997347959861e+00,9.226019696129359460e-01,2.923505771711130130e+00,-2.754748304435989947e+00,-4.109055329782709820e-01
7.785607979861129735e+00,8.126693249231600191e-01,2.940769989608780222e+00,-2.784556119748930136e+00,-4.200840137881339809e-01
7.839361962374299608e+00,7.013167019021410153e-01,2.955609379822560001e+00,-2.812749752165319972e+00,-4.292860836796270063e-01
7.893115944887480140e+00,5.885688316866870551e-01,2.968201476091830049e+00,-2.839314367820680030e+00,-4.384187683300109772e-01
7.946869927400650013e+00,4.744592967128539729e-01,2.978721870954129880e+00,-2.864218918558850024e+00,-4.475791281843879976e-01
8.000623909913819887e+00,3.590214041409450219e-01,2.987297130310599957e+00,-2.887416980813689804e+00,-4.567401555092059917e-01
8.054377892427000418e+00,2.422835188959389929e-01,2.993904856125139791e+00,-2.908902762125849861e+00,-4.651857683160540158e-01
8.108131874940170292e+00,1.242880432121060003e-01,2.998263487882590006e+00,-2.928705921474460183e+00,-4.681618151614970191e-01
8.161885857453350823e+00,5.117562275780279668e-03,3.000000027742519837e+00,-2.946811883449790059e+00,-4.649711480977050115e-01
8.215639839966520697e+00,-1.151115305523759957e-01,2.998956782732599802e+00,-2.963130866095359917e+00,-4.586629909736040234e-01
8.269393822479690570e+00,-2.362891247120700033e-01,2.995115875372790004e+00,-2.977542069587809870e+00,-4.507880073544670019e-01
8.323147804992869325e+00,-3.583222025348499762e-01,2.988494234569790020e+00,-2.989915962294389828e+00,-4.422044455564549947e-01
8.376901787506039199e+00,-4.811414469180009812e-01,2.979109987627199807e+00,-3.000159040031200153e+00,-4.333091572332349872e-01
8.430655770019210848e+00,-6.046876273526969880e-01,2.966979761523909964e+00,-3.008216374100010082e+00,-4.242887901081219826e-01
8.484409752532389604e+00,-7.289079844288149923e-01,2.952118414720100059e+00,-3.014055082428289900e+00,-4.152118710358779774e-01
8.538163735045559477e+00,-8.537332859073839542e-01,2.934497838171989947e+00,-3.018168546448780187e+00,-4.052516514368750267e-01
8.591917717558729350e+00,-9.789184733020680484e-01,2.914105584566439866e+00,-3.021442547223180064e+00,-3.947555656111039757e-01
8.645671700071909882e+00,-1.103992621062259927e+00,2.890903394260590176e+00,-3.024497356928720126e+00,-3.841505345999839949e-01
8.699425682585079755e+00,-1.228356813843930029e+00,2.864698769155479940e+00,-3.027485793549359983e+00,-3.737719246496299941e-01
8.753179665098249629e+00,-1.351306153740180038e+00,2.835139320048550182e+00,-3.030772529468260146e+00,-3.621765230384840217e-01
8.806933647611430160e+00,-1.472102668976059903e+00,2.802056040878340148e+00,-3.033981862601140111e+00,-3.515127110222209805e-01
8.860687630124600034e+00,-1.590080995500440020e+00,2.765223669117499838e+00,-3.036953914824199963e+00,-3.398393909995299778e-01
8.914441612637780565e+00,-1.704512936407110102e+00,2.724398681911409881e+00,-3.039646867039770051e+00,-3.288317250680010129e-01
8.968195595150950439e+00,-1.814697183913879908e+00,2.679480460154190169e+00,-3.041527879145399904e+00,-3.176089628998610137e-01
9.021949577664120312e+00,-1.919959900638180006e+00,2.630180339782199894e+00,-3.042556189088859941e+00,-3.065002533480620239e-01
9.075703560177300844e+00,-2.019519583129420148e+00,2.576359000571249780e+00,-3.042283798318549781e+00,-2.956784297871329903e-01
9.129457542690470717e+00,-2.112392146548539795e+00,2.517581005045840037e+00,-3.041221975365929975e+00,-2.828667028634139768e-01
9.183211525203640591e+00,-2.197393753395469940e+00,2.453832348737840174e+00,-3.039151557173310092e+00,-2.701866612375620202e-01
9.236965507716819346e+00,-2.273706048017349879e+00,2.385382228186279985e+00,-3.035570272810629966e+00,-2.565821272973849987e-01
9.290719490229989219e+00,-2.340449553825350026e+00,2.312591514483960164e+00,-3.030323533158489901e+00,-2.433422581290060061e-01
9.344473472743160869e+00,-2.396784093393019788e+00,2.235990605726169811e+00,-3.022994289087639785e+00,-2.301519038902150038e-01
9.398227455256339624e+00,-2.441530947511730165e+00,2.156061000764350144e+00,-3.013912701981760200e+00,-2.172779678789449886e-01
9.451981437769509498e+00,-2.473381340870239864e+00,2.073748001774049943e+00,-3.002454202587450105e+00,-2.057591805546969965e-01
9.505735420282679371e+00,-2.489999975111819808e+00,1.989999980160719995e+00,-2.989999970193829792e+00,-1.943268403475970074e-01
9.549652176477449572e+00,-2.492205084901840006e+00,1.921321624296800090e+00,-2.978903791321520167e+00,-1.831168391092529990e-01
9.593568932672230432e+00,-2.486152576266320136e+00,1.852869507441859964e+00,-2.964645249121879989e+00,-1.721257414124889862e-01
9.637485688867000633e+00,-2.472389861064970162e+00,1.784690912932459961e+00,-2.947486539759359925e+00,-1.629278819104670040e-01
9.681402445061770834e+00,-2.451269607297540176e+00,1.716882925303000018e+00,-2.928087999292869892e+00,-1.537948957857349919e-01
9.725319201256539259e+00,-2.423228981919269831e+00,1.649523594335079890e+00,-2.907014536871970201e+00,-1.452636694517510096e-01
9.769235957451309460e+00,-2.388721264084510132e+00,1.582695100799059951e+00,-2.884845160799180075e+00,-1.364166778191039930e-01
9.813152713646079661e+00,-2.348282409259899950e+00,1.516492234289960050e+00,-2.861992808688110124e+00,-1.276269986434329928e-01
9.857069469840849862e+00,-2.302492507970649971e+00,1.450949231555749952e+00,-2.838756218476150117e+00,-1.184053657233939960e-01
9.900986226035620064e+00,-2.251967815571879861e+00,1.386080129138099970e+00,-2.815174018690040025e+00,-1.100657093080359972e-01
9.944902982230390265e+00,-2.197093208259030206e+00,1.321963616859400004e+00,-2.791100751868900165e+00,-1.009132756763830019e-01
9.988819738425160466e+00,-2.138161306985309817e+00,1.258663033827210009e+00,-2.766650649844749843e+00,-9.252458216530340396e-02
1.003273649461990047e+01,-2.075470652360699830e+00,1.196241218144900031e+00,-2.742043533290800195e+00,-8.354224686230410368e-02
1.007665325081470087e+01,-2.009314169480899803e+00,1.134810561264480100e+00,-2.717424845441770209e+00,-7.503480919225040402e-02
1.012057000700949949e+01,-1.940024022317029972e+00,1.074437948981650015e+00,-2.692905196290450220e+00,-6.583831397843180333e-02
1.016448676320420041e+01,-1.867913043942760032e+00,1.015223643455049896e+00,-2.668573204560360068e+00,-5.716831127198870183e-02
1.020840351939900081e+01,-1.793317153223870086e+00,9.572284919791560487e-01,-2.644506137290339787e+00,-4.780106668425149891e-02
1.025232027559379944e+01,-1.716549288706650023e+00,9.005470455884500014e-01,-2.620772649198070070e+00,-3.898088139226930232e-02
1.029623703178859984e+01,-1.637947463186439911e+00,8.452325967784759531e-01,-2.597433975277359863e+00,-2.945565212360050020e-02
1.034015378798330076e+01,-1.557826433134559929e+00,7.913731200013780498e-01,-2.574541267735309891e+00,-2.049422121399849944e-02
